,time,case,t,name,area,type,tat,xat,label,yat
479,2022/6/1,0.075072337,84,nanjing,60.25220211,R0=5,NA,NA,NA,NA
480,2022/6/2,0.062914552,85,nanjing,60.33455744,R0=5,NA,NA,NA,NA
481,2022/6/3,0.052760615,86,nanjing,60.40355089,R0=5,NA,NA,NA,NA
482,2022/6/4,0.044274601,87,nanjing,60.46138847,R0=5,NA,NA,NA,NA
483,2022/6/5,0.037177435,88,nanjing,60.50990608,R0=5,NA,NA,NA,NA
484,2022/6/6,0.03123734,89,nanjing,60.55063209,R0=5,NA,NA,NA,NA
485,2022/6/7,0.026261896,90,nanjing,60.58483948,R0=5,NA,NA,NA,NA
486,2022/6/8,0.022091382,91,nanjing,60.6135891,R0=5,NA,NA,NA,NA
487,2022/6/9,0.018592855,92,nanjing,60.63776574,R0=5,NA,NA,NA,NA
488,2022/6/10,0.015656111,93,nanjing,60.65810786,R0=5,NA,NA,NA,NA
489,2022/6/11,0.013189178,94,nanjing,60.67523234,R0=5,NA,NA,NA,NA
490,2022/6/12,0.011115561,95,nanjing,60.68965498,R0=5,NA,NA,NA,NA
491,2022/6/13,0.009371545,96,nanjing,60.70180735,R0=5,NA,NA,NA,NA
492,2022/6/14,0.007903913,97,nanjing,60.71205091,R0=5,NA,NA,NA,NA
493,2022/6/15,0.006668186,98,nanjing,60.72068864,R0=5,NA,NA,NA,NA
494,2022/6/16,0.005627267,99,nanjing,60.72797469,R0=5,NA,NA,NA,NA
495,2022/6/17,0.004750044,100,nanjing,60.73412241,R0=5,NA,NA,NA,NA
496,2022/6/18,0.004010489,101,nanjing,60.73931107,R0=5,NA,NA,NA,NA
497,2022/6/19,0.003386776,102,nanjing,60.74369133,R0=5,NA,NA,NA,NA
498,2022/6/20,0.002860584,103,nanjing,60.74738997,R0=5,NA,NA,NA,NA
499,2022/6/21,0.002416534,104,nanjing,60.75051365,R0=5,NA,NA,NA,NA
500,2022/6/22,0.002041714,105,nanjing,60.75315221,R0=5,NA,NA,NA,NA
501,2022/6/23,0.001725245,106,nanjing,60.75538133,R0=5,NA,NA,NA,NA
502,2022/6/24,0.001457998,107,nanjing,60.75726481,R0=5,NA,NA,NA,NA
503,2022/6/25,0.001232269,108,nanjing,60.75885643,R0=5,NA,NA,NA,NA
504,2022/6/26,0.001041586,109,nanjing,60.76020156,R0=5,NA,NA,NA,NA
505,2022/6/27,0.000880472,110,nanjing,60.76133849,R0=5,NA,NA,NA,NA
506,2022/6/28,0.000744332,111,nanjing,60.76229952,R0=5,NA,NA,NA,NA
507,2022/6/29,0.000629277,112,nanjing,60.76311192,R0=5,NA,NA,NA,NA
508,2022/6/30,0.000532035,113,nanjing,60.76379873,R0=5,NA,NA,NA,NA
509,2022/7/1,0.000449841,114,nanjing,60.76437938,R0=5,NA,NA,NA,NA
510,2022/7/2,0.000380361,115,nanjing,60.76487032,R0=5,NA,NA,NA,NA
511,2022/7/3,0.000321622,116,nanjing,60.76528542,R0=5,NA,NA,NA,NA
512,2022/7/4,0.000271963,117,nanjing,60.76563641,R0=5,NA,NA,NA,NA
513,2022/7/5,0.000229978,118,nanjing,60.7659332,R0=5,NA,NA,NA,NA
514,2022/7/6,0.000194478,119,nanjing,60.76618418,R0=5,NA,NA,NA,NA
515,2022/7/7,0.000164462,120,nanjing,60.7663964,R0=5,NA,NA,NA,NA
516,2022/7/8,0.000139081,121,nanjing,60.76657587,R0=5,NA,NA,NA,NA
517,2022/7/9,0.000117619,122,nanjing,60.76672765,R0=5,NA,NA,NA,NA
518,2022/7/10,9.95E-05,123,nanjing,60.766856,R0=5,NA,NA,NA,NA
519,2022/7/11,8.41E-05,124,nanjing,60.76696454,R0=5,NA,NA,NA,NA
520,2022/7/12,7.11E-05,125,nanjing,60.76705634,R0=5,NA,NA,NA,NA
521,2022/7/13,6.02E-05,126,nanjing,60.76713397,R0=5,NA,NA,NA,NA
522,2022/7/14,5.09E-05,127,nanjing,60.76719962,R0=5,NA,NA,NA,NA
523,2022/7/15,4.30E-05,128,nanjing,60.76725515,R0=5,NA,NA,NA,NA
524,2022/7/16,3.64E-05,129,nanjing,60.76730211,R0=5,NA,NA,NA,NA
525,2022/7/17,3.08E-05,130,nanjing,60.76734183,R0=5,NA,NA,NA,NA
526,2022/7/18,2.60E-05,131,nanjing,60.76737542,R0=5,NA,NA,NA,NA
527,2022/7/19,2.20E-05,132,nanjing,60.76740382,R0=5,NA,NA,NA,NA
528,2022/7/20,1.86E-05,133,nanjing,60.76742785,R0=5,NA,NA,NA,NA
529,2022/7/21,1.57E-05,134,nanjing,60.76744817,R0=5,NA,NA,NA,NA
530,2022/7/22,1.33E-05,135,nanjing,60.76746535,R0=5,NA,NA,NA,NA
531,2022/7/23,1.13E-05,136,nanjing,60.76747989,R0=5,NA,NA,NA,NA
532,2022/7/24,9.53E-06,137,nanjing,60.76749218,R0=5,NA,NA,NA,NA
533,2022/7/25,8.06E-06,138,nanjing,60.76750258,R0=5,NA,NA,NA,NA
534,2022/7/26,6.82E-06,139,nanjing,60.76751137,R0=5,NA,NA,NA,NA
535,2022/3/10,0,1,nanjing,NA,R0=6,NA,NA,NA,NA
536,2022/3/11,3.95E-06,2,nanjing,NA,R0=6,NA,NA,NA,NA
537,2022/3/12,8.72E-06,3,nanjing,1.97E-06,R0=6,NA,NA,NA,NA
538,2022/3/13,1.39E-05,4,nanjing,8.31E-06,R0=6,NA,NA,NA,NA
539,2022/3/14,2.00E-05,5,nanjing,1.96E-05,R0=6,NA,NA,NA,NA
540,2022/3/15,2.77E-05,6,nanjing,3.66E-05,R0=6,NA,NA,NA,NA
541,2022/3/17,5.17E-05,8,nanjing,9.33E-05,R0=6,NA,NA,NA,NA
542,2022/3/18,7.03E-05,9,nanjing,0.000138121,R0=6,NA,NA,NA,NA
543,2022/3/19,9.55E-05,10,nanjing,0.000199107,R0=6,NA,NA,NA,NA
544,2022/3/20,0.000129806,11,nanjing,0.000282011,R0=6,NA,NA,NA,NA
545,2022/3/21,0.000176382,12,nanjing,0.000394677,R0=6,NA,NA,NA,NA
546,2022/3/22,0.000239665,13,nanjing,0.000547771,R0=6,NA,NA,NA,NA
547,2022/3/23,0.00032565,14,nanjing,0.000755794,R0=6,NA,NA,NA,NA
548,2022/3/24,0.00044248,15,nanjing,0.001038452,R0=6,NA,NA,NA,NA
549,2022/3/25,0.00060122,16,nanjing,0.001422517,R0=6,NA,NA,NA,NA
550,2022/3/26,0.000816901,17,nanjing,0.001944367,R0=6,NA,NA,NA,NA
551,2022/3/27,0.001109942,18,nanjing,0.002653427,R0=6,NA,NA,NA,NA
552,2022/3/28,0.00150808,19,nanjing,0.003616849,R0=6,NA,NA,NA,NA
553,2022/3/29,0.002048981,20,nanjing,0.00492586,R0=6,NA,NA,NA,NA
554,2022/3/30,0.002783792,21,nanjing,0.00670439,R0=6,NA,NA,NA,NA
555,2022/3/31,0.003781971,22,nanjing,0.009120777,R0=6,NA,NA,NA,NA
556,2022/4/1,0.005137757,23,nanjing,0.012403659,R0=6,NA,NA,NA,NA
557,2022/4/2,0.006978997,24,nanjing,0.016863522,R0=6,NA,NA,NA,NA
558,2022/4/3,0.009479134,25,nanjing,0.022921899,R0=6,NA,NA,NA,NA
559,2022/4/4,0.012872998,26,nanjing,0.031150964,R0=6,NA,NA,NA,NA
560,2022/4/5,0.017478479,27,nanjing,0.04232703,R0=6,NA,NA,NA,NA
561,2022/4/6,0.02372522,28,nanjing,0.057502769,R0=6,NA,NA,NA,NA
562,2022/4/7,0.032192833,29,nanjing,0.078104618,R0=6,NA,NA,NA,NA
563,2022/4/8,0.043660797,30,nanjing,0.106063645,R0=6,NA,NA,NA,NA
564,2022/4/9,0.059174086,31,nanjing,0.14399046,R0=6,NA,NA,NA,NA
565,2022/4/11,0.108364237,33,nanjing,0.265058179,R0=6,NA,NA,NA,NA
566,2022/4/12,0.146310045,34,nanjing,0.359303532,R0=6,NA,NA,NA,NA
567,2022/4/13,0.197100391,35,nanjing,0.486640673,R0=6,NA,NA,NA,NA
568,2022/4/14,0.264724433,36,nanjing,0.658345891,R0=6,NA,NA,NA,NA
569,2022/4/15,0.354120412,37,nanjing,0.889258303,R0=6,NA,NA,NA,NA
570,2022/4/17,0.622490152,39,nanjing,1.611326724,R0=6,NA,NA,NA,NA
571,2022/4/18,0.814803899,40,nanjing,2.158157593,R0=6,NA,NA,NA,NA
572,2022/4/19,1.053822414,41,nanjing,2.876804619,R0=6,NA,NA,NA,NA
573,2022/4/21,1.677456807,43,nanjing,5.009178404,R0=6,NA,NA,NA,NA
574,2022/4/22,2.048179164,44,nanjing,6.519056229,R0=6,NA,NA,NA,NA
575,2022/4/23,2.433068033,45,nanjing,8.381874214,R0=6,NA,NA,NA,NA
576,2022/4/24,2.800967543,46,nanjing,10.62249781,R0=6,NA,NA,NA,NA
577,2022/4/25,3.1150587,47,nanjing,13.2395156,R0=6,NA,NA,NA,NA
578,2022/4/26,3.340445068,48,nanjing,16.19752872,R0=6,NA,NA,NA,NA
579,2022/4/27,3.452569036,49,nanjing,19.42528061,R0=6,NA,NA,NA,NA
580,2022/4/28,3.443176969,50,nanjing,22.82178766,R0=6,NA,NA,NA,NA
581,2022/4/29,3.32119046,51,nanjing,26.26966066,R0=6,NA,NA,NA,NA
582,2022/4/30,3.108640497,52,nanjing,29.65184437,R0=6,NA,NA,NA,NA
583,2022/5/1,2.834115672,53,nanjing,32.86675985,R0=6,NA,NA,NA,NA
584,2022/5/2,2.526367209,54,nanjing,35.83813794,R0=6,NA,NA,NA,NA
585,2022/5/3,2.209981763,55,nanjing,38.51837938,R0=6,NA,NA,NA,NA
586,2022/5/4,1.903371733,56,nanjing,40.88655386,R0=6,NA,NA,NA,NA
587,2022/5/5,1.618635867,57,nanjing,42.94323061,R0=6,NA,NA,NA,NA
588,2022/5/6,1.362482784,58,nanjing,44.70423441,R0=6,NA,NA,NA,NA
589,2022/5/7,1.13753204,59,nanjing,46.19479374,R0=6,NA,NA,NA,NA
590,2022/5/8,0.943603578,60,nanjing,47.44480115,R0=6,NA,NA,NA,NA
591,2022/5/9,0.778792264,61,nanjing,48.48536896,R0=6,NA,NA,NA,NA
592,2022/5/10,0.640281061,62,nanjing,49.34656688,R0=6,NA,NA,NA,NA
593,2022/5/11,0.524868418,63,nanjing,50.05610354,R0=6,NA,NA,NA,NA
594,2022/5/12,0.429344652,64,nanjing,50.63867828,R0=6,NA,NA,NA,NA
595,2022/5/13,0.35068769,65,nanjing,51.11578482,R0=6,NA,NA,NA,NA
596,2022/5/14,0.286172266,66,nanjing,51.50580099,R0=6,NA,NA,NA,NA
597,2022/5/15,0.233409412,67,nanjing,51.82423097,R0=6,NA,NA,NA,NA
598,2022/5/16,0.190349371,68,nanjing,52.0840218,R0=6,NA,NA,NA,NA
599,2022/5/17,0.155257194,69,nanjing,52.2959012,R0=6,NA,NA,NA,NA
600,2022/5/18,0.126684866,70,nanjing,52.46870448,R0=6,NA,NA,NA,NA
601,2022/5/19,0.103430643,71,nanjing,52.60967551,R0=6,NA,NA,NA,NA
602,2022/5/20,0.084506529,72,nanjing,52.72473326,R0=6,NA,NA,NA,NA
603,2022/5/21,0.069102843,73,nanjing,52.81870185,R0=6,NA,NA,NA,NA
604,2022/5/22,0.056558364,74,nanjing,52.89550653,R0=6,NA,NA,NA,NA
605,2022/5/23,0.046335764,75,nanjing,52.95833714,R0=6,NA,NA,NA,NA
606,2022/5/24,0.03799849,76,nanjing,53.0097842,R0=6,NA,NA,NA,NA
607,2022/5/25,0.031192639,77,nanjing,53.05195133,R0=6,NA,NA,NA,NA
608,2022/5/26,0.025631223,78,nanjing,53.08654689,R0=6,NA,NA,NA,NA
609,2022/5/27,0.021081908,79,nanjing,53.11495882,R0=6,NA,NA,NA,NA
610,2022/5/28,0.017356446,80,nanjing,53.13831539,R0=6,NA,NA,NA,NA
611,2022/5/29,0.014302311,81,nanjing,53.15753457,R0=6,NA,NA,NA,NA
612,2022/5/30,0.011795785,82,nanjing,53.17336395,R0=6,NA,NA,NA,NA
613,2022/5/31,0.009736501,83,nanjing,53.18641299,R0=6,NA,NA,NA,NA
614,2022/6/1,0.008042908,84,nanjing,53.19717914,R0=6,NA,NA,NA,NA
615,2022/6/2,0.006648677,85,nanjing,53.20606884,R0=6,NA,NA,NA,NA
616,2022/6/3,0.00549979,86,nanjing,53.21341463,R0=6,NA,NA,NA,NA
617,2022/6/4,0.004552237,87,nanjing,53.21948887,R0=6,NA,NA,NA,NA
618,2022/6/5,0.00377007,88,nanjing,53.22451488,R0=6,NA,NA,NA,NA
619,2022/6/6,0.003123922,89,nanjing,53.22867603,R0=6,NA,NA,NA,NA
620,2022/6/7,0.002589748,90,nanjing,53.23212303,R0=6,NA,NA,NA,NA
621,2022/6/8,0.002147838,91,nanjing,53.23497987,R0=6,NA,NA,NA,NA
622,2022/6/9,0.001782042,92,nanjing,53.23734866,R0=6,NA,NA,NA,NA
623,2022/6/10,0.001479068,93,nanjing,53.2393136,R0=6,NA,NA,NA,NA
624,2022/6/11,0.001227997,94,nanjing,53.24094415,R0=6,NA,NA,NA,NA
625,2022/6/12,0.001019844,95,nanjing,53.24229768,R0=6,NA,NA,NA,NA
626,2022/6/13,0.000847191,96,nanjing,53.24342161,R0=6,NA,NA,NA,NA
627,2022/6/14,0.000703935,97,nanjing,53.24435512,R0=6,NA,NA,NA,NA
628,2022/6/15,0.000585026,98,nanjing,53.24513069,R0=6,NA,NA,NA,NA
629,2022/6/16,0.000486292,99,nanjing,53.24577517,R0=6,NA,NA,NA,NA
630,2022/6/17,0.00040429,100,nanjing,53.24631082,R0=6,NA,NA,NA,NA
631,2022/6/18,0.000336166,101,nanjing,53.24675612,R0=6,NA,NA,NA,NA
632,2022/6/19,0.000279558,102,nanjing,53.24712634,R0=6,NA,NA,NA,NA
633,2022/6/20,0.00023251,103,nanjing,53.24743421,R0=6,NA,NA,NA,NA
634,2022/6/21,0.000193401,104,nanjing,53.24769024,R0=6,NA,NA,NA,NA
635,2022/6/22,0.000160885,105,nanjing,53.2479032,R0=6,NA,NA,NA,NA
636,2022/6/23,0.000133847,106,nanjing,53.24808034,R0=6,NA,NA,NA,NA
637,2022/6/24,0.000111361,107,nanjing,53.2482277,R0=6,NA,NA,NA,NA
638,2022/6/25,9.27E-05,108,nanjing,53.24835031,R0=6,NA,NA,NA,NA
639,2022/6/26,7.71E-05,109,nanjing,53.24845232,R0=6,NA,NA,NA,NA
640,2022/6/27,6.42E-05,110,nanjing,53.2485372,R0=6,NA,NA,NA,NA
641,2022/6/28,5.34E-05,111,nanjing,53.24860783,R0=6,NA,NA,NA,NA
642,2022/6/29,4.44E-05,112,nanjing,53.2486666,R0=6,NA,NA,NA,NA
643,2022/6/30,3.70E-05,113,nanjing,53.24871552,R0=6,NA,NA,NA,NA
644,2022/7/1,3.08E-05,114,nanjing,53.24875623,R0=6,NA,NA,NA,NA
645,2022/7/2,2.56E-05,115,nanjing,53.24879011,R0=6,NA,NA,NA,NA
646,2022/7/3,2.13E-05,116,nanjing,53.2488183,R0=6,NA,NA,NA,NA
647,2022/7/4,1.77E-05,117,nanjing,53.24884177,R0=6,NA,NA,NA,NA
648,2022/7/5,1.48E-05,118,nanjing,53.24886131,R0=6,NA,NA,NA,NA
649,2022/7/6,1.23E-05,119,nanjing,53.24887756,R0=6,NA,NA,NA,NA
650,2022/7/7,1.02E-05,120,nanjing,53.2488911,R0=6,NA,NA,NA,NA
651,2022/7/8,8.52E-06,121,nanjing,53.24890236,R0=6,NA,NA,NA,NA
652,2022/7/9,7.09E-06,122,nanjing,53.24891174,R0=6,NA,NA,NA,NA
653,2022/7/10,5.90E-06,123,nanjing,53.24891954,R0=6,NA,NA,NA,NA
654,2022/3/10,0,1,nanjing,NA,R0=8,NA,NA,NA,NA
655,2022/3/11,4.38E-06,2,nanjing,NA,R0=8,NA,NA,NA,NA
656,2022/3/12,1.00E-05,3,nanjing,2.19E-06,R0=8,NA,NA,NA,NA
657,2022/3/13,1.68E-05,4,nanjing,9.39E-06,R0=8,NA,NA,NA,NA
658,2022/3/14,2.59E-05,5,nanjing,2.28E-05,R0=8,NA,NA,NA,NA
659,2022/3/15,3.88E-05,6,nanjing,4.42E-05,R0=8,NA,NA,NA,NA
660,2022/3/17,8.50E-05,8,nanjing,0.000124648,R0=8,NA,NA,NA,NA
661,2022/3/18,0.000125525,9,nanjing,0.000195864,R0=8,NA,NA,NA,NA
662,2022/3/19,0.000185404,10,nanjing,0.000301109,R0=8,NA,NA,NA,NA
663,2022/3/20,0.000273831,11,nanjing,0.000456573,R0=8,NA,NA,NA,NA
664,2022/3/21,0.000404424,12,nanjing,0.000686191,R0=8,NA,NA,NA,NA
665,2022/3/22,0.000597287,13,nanjing,0.001025319,R0=8,NA,NA,NA,NA
666,2022/3/23,0.000882114,14,nanjing,0.001526174,R0=8,NA,NA,NA,NA
667,2022/3/24,0.001302728,15,nanjing,0.002265874,R0=8,NA,NA,NA,NA
668,2022/3/25,0.001923843,16,nanjing,0.003358295,R0=8,NA,NA,NA,NA
669,2022/3/26,0.002840948,17,nanjing,0.004971581,R0=8,NA,NA,NA,NA
670,2022/3/27,0.004194941,18,nanjing,0.007353977,R0=8,NA,NA,NA,NA
671,2022/3/28,0.006193572,19,nanjing,0.010871921,R0=8,NA,NA,NA,NA
672,2022/3/29,0.009142999,20,nanjing,0.016066178,R0=8,NA,NA,NA,NA
673,2022/3/30,0.013493723,21,nanjing,0.023734464,R0=8,NA,NA,NA,NA
674,2022/3/31,0.019907952,22,nanjing,0.035052825,R0=8,NA,NA,NA,NA
675,2022/4/1,0.029356134,23,nanjing,0.051753663,R0=8,NA,NA,NA,NA
676,2022/4/2,0.043255812,24,nanjing,0.076385706,R0=8,NA,NA,NA,NA
677,2022/4/4,0.093554852,26,nanjing,0.166152775,R0=8,NA,NA,NA,NA
678,2022/4/5,0.137147143,27,nanjing,0.244763391,R0=8,NA,NA,NA,NA
679,2022/4/6,0.200351473,28,nanjing,0.360114388,R0=8,NA,NA,NA,NA
680,2022/4/7,0.291201875,29,nanjing,0.528863696,R0=8,NA,NA,NA,NA
681,2022/4/9,0.599910045,31,nanjing,1.130320676,R0=8,NA,NA,NA,NA
682,2022/4/10,0.844017701,32,nanjing,1.640355068,R0=8,NA,NA,NA,NA
683,2022/4/12,1.560797248,34,nanjing,3.366095087,R0=8,NA,NA,NA,NA
684,2022/4/13,2.02105065,35,nanjing,4.728261007,R0=8,NA,NA,NA,NA
685,2022/4/14,2.505505534,36,nanjing,6.519184956,R0=8,NA,NA,NA,NA
686,2022/4/15,2.952418258,37,nanjing,8.782463048,R0=8,NA,NA,NA,NA
687,2022/4/16,3.29151613,38,nanjing,11.51142494,R0=8,NA,NA,NA,NA
688,2022/4/17,3.467916976,39,nanjing,14.63339214,R0=8,NA,NA,NA,NA
689,2022/4/18,3.461963364,40,nanjing,18.01310869,R0=8,NA,NA,NA,NA
690,2022/4/19,3.292615112,41,nanjing,21.47804886,R0=8,NA,NA,NA,NA
691,2022/4/20,3.004638986,42,nanjing,24.8553381,R0=8,NA,NA,NA,NA
692,2022/4/21,2.650236604,43,nanjing,28.00396515,R0=8,NA,NA,NA,NA
693,2022/4/22,2.27504436,44,nanjing,30.83140294,R0=8,NA,NA,NA,NA
694,2022/4/23,1.911883574,45,nanjing,33.29404343,R0=8,NA,NA,NA,NA
695,2022/4/24,1.580497684,46,nanjing,35.38750739,R0=8,NA,NA,NA,NA
696,2022/4/25,1.290189807,47,nanjing,37.13369802,R0=8,NA,NA,NA,NA
697,2022/4/26,1.04314357,48,nanjing,38.56904177,R0=8,NA,NA,NA,NA
698,2022/4/27,0.837290023,49,nanjing,39.73570846,R0=8,NA,NA,NA,NA
699,2022/4/28,0.668386141,50,nanjing,40.67592525,R0=8,NA,NA,NA,NA
700,2022/4/29,0.531381389,51,nanjing,41.42876333,R0=8,NA,NA,NA,NA
701,2022/4/30,0.421190348,52,nanjing,42.0286471,R0=8,NA,NA,NA,NA
702,2022/5/1,0.333130881,53,nanjing,42.50493297,R0=8,NA,NA,NA,NA
703,2022/5/2,0.263090409,54,nanjing,42.88209358,R0=8,NA,NA,NA,NA
704,2022/5/3,0.20757847,55,nanjing,43.18020423,R0=8,NA,NA,NA,NA
705,2022/5/4,0.163693755,56,nanjing,43.41553867,R0=8,NA,NA,NA,NA
706,2022/5/5,0.129064851,57,nanjing,43.60117478,R0=8,NA,NA,NA,NA
707,2022/5/6,0.101773799,58,nanjing,43.74755408,R0=8,NA,NA,NA,NA
708,2022/5/7,0.080282023,59,nanjing,43.86297341,R0=8,NA,NA,NA,NA
709,2022/5/8,0.063363922,60,nanjing,43.95400132,R0=8,NA,NA,NA,NA
710,2022/5/9,0.050046656,61,nanjing,44.02582429,R0=8,NA,NA,NA,NA
711,2022/5/10,0.03956204,62,nanjing,44.08252958,R0=8,NA,NA,NA,NA
712,2022/5/11,0.031303863,63,nanjing,44.12733393,R0=8,NA,NA,NA,NA
713,2022/5/12,0.024795409,64,nanjing,44.16276688,R0=8,NA,NA,NA,NA
714,2022/5/13,0.019661971,65,nanjing,44.19081652,R0=8,NA,NA,NA,NA
715,2022/5/14,0.015609501,66,nanjing,44.21304521,R0=8,NA,NA,NA,NA
716,2022/5/15,0.012407118,67,nanjing,44.23068094,R0=8,NA,NA,NA,NA
717,2022/5/16,0.009873727,68,nanjing,44.24468925,R0=8,NA,NA,NA,NA
718,2022/5/17,0.007867273,69,nanjing,44.25582967,R0=8,NA,NA,NA,NA
719,2022/5/18,0.006276283,70,nanjing,44.26470017,R0=8,NA,NA,NA,NA
720,2022/5/19,0.005013075,71,nanjing,44.27177195,R0=8,NA,NA,NA,NA
721,2022/5/20,0.004008907,72,nanjing,44.27741663,R0=8,NA,NA,NA,NA
722,2022/5/21,0.003209632,73,nanjing,44.28192762,R0=8,NA,NA,NA,NA
723,2022/5/22,0.002572634,74,nanjing,44.28553689,R0=8,NA,NA,NA,NA
724,2022/5/23,0.002064322,75,nanjing,44.28842803,R0=8,NA,NA,NA,NA
725,2022/5/24,0.0016582,76,nanjing,44.2907465,R0=8,NA,NA,NA,NA
726,2022/5/25,0.001333327,77,nanjing,44.29260776,R0=8,NA,NA,NA,NA
727,2022/5/26,0.001073146,78,nanjing,44.29410353,R0=8,NA,NA,NA,NA
728,2022/5/27,0.00086453,79,nanjing,44.29530676,R0=8,NA,NA,NA,NA
729,2022/5/28,0.000697079,80,nanjing,44.2962756,R0=8,NA,NA,NA,NA
730,2022/5/29,0.00056253,81,nanjing,44.29705641,R0=8,NA,NA,NA,NA
731,2022/5/30,0.000454303,82,nanjing,44.29768621,R0=8,NA,NA,NA,NA
732,2022/5/31,0.000367169,83,nanjing,44.29819463,R0=8,NA,NA,NA,NA
733,2022/6/1,0.000296952,84,nanjing,44.29860536,R0=8,NA,NA,NA,NA
734,2022/6/2,0.000240318,85,nanjing,44.29893742,R0=8,NA,NA,NA,NA
735,2022/6/3,0.000194603,86,nanjing,44.29920606,R0=8,NA,NA,NA,NA
736,2022/6/4,0.000157673,87,nanjing,44.29942352,R0=8,NA,NA,NA,NA
737,2022/6/5,0.000127819,88,nanjing,44.29959966,R0=8,NA,NA,NA,NA
738,2022/6/6,0.000103667,89,nanjing,44.2997424,R0=8,NA,NA,NA,NA
739,2022/6/7,8.41E-05,90,nanjing,44.29985815,R0=8,NA,NA,NA,NA
740,2022/6/8,6.83E-05,91,nanjing,44.29995204,R0=8,NA,NA,NA,NA
741,2022/6/9,5.55E-05,92,nanjing,44.30002824,R0=8,NA,NA,NA,NA
742,2022/6/10,4.50E-05,93,nanjing,44.30009011,R0=8,NA,NA,NA,NA
743,2022/6/11,3.66E-05,94,nanjing,44.30014036,R0=8,NA,NA,NA,NA
744,2022/6/12,2.98E-05,95,nanjing,44.30018118,R0=8,NA,NA,NA,NA
745,2022/6/13,2.42E-05,96,nanjing,44.30021437,R0=8,NA,NA,NA,NA
746,2022/6/14,1.97E-05,97,nanjing,44.30024134,R0=8,NA,NA,NA,NA
747,2022/6/15,1.60E-05,98,nanjing,44.30026328,R0=8,NA,NA,NA,NA
748,2022/6/16,1.30E-05,99,nanjing,44.30028113,R0=8,NA,NA,NA,NA
749,2022/6/17,1.06E-05,100,nanjing,44.30029564,R0=8,NA,NA,NA,NA
750,2022/6/18,8.63E-06,101,nanjing,44.30030746,R0=8,NA,NA,NA,NA
751,2022/6/19,7.03E-06,102,nanjing,44.30031708,R0=8,NA,NA,NA,NA
752,2022/6/20,5.72E-06,103,nanjing,44.30032491,R0=8,NA,NA,NA,NA
753,2022/3/10,0,1,nanjing,NA,R0=10,NA,NA,NA,NA
754,2022/3/11,4.92E-06,2,nanjing,NA,R0=10,NA,NA,NA,NA
755,2022/3/12,1.16E-05,3,nanjing,2.46E-06,R0=10,NA,NA,NA,NA
756,2022/3/13,2.05E-05,4,nanjing,1.07E-05,R0=10,NA,NA,NA,NA
757,2022/3/14,3.37E-05,5,nanjing,2.68E-05,R0=10,NA,NA,NA,NA
758,2022/3/15,5.40E-05,6,nanjing,5.39E-05,R0=10,NA,NA,NA,NA
759,2022/3/17,0.000136773,8,nanjing,0.000167731,R0=10,NA,NA,NA,NA
760,2022/3/18,0.000217435,9,nanjing,0.000279117,R0=10,NA,NA,NA,NA
761,2022/3/19,0.000345627,10,nanjing,0.000456221,R0=10,NA,NA,NA,NA
762,2022/3/20,0.000549378,11,nanjing,0.000737752,R0=10,NA,NA,NA,NA
763,2022/3/21,0.000873218,12,nanjing,0.001185255,R0=10,NA,NA,NA,NA
764,2022/3/22,0.001387905,13,nanjing,0.001896553,R0=10,NA,NA,NA,NA
765,2022/3/23,0.002205842,14,nanjing,0.003027115,R0=10,NA,NA,NA,NA
766,2022/3/24,0.003505532,15,nanjing,0.004823989,R0=10,NA,NA,NA,NA
767,2022/3/25,0.00557026,16,nanjing,0.007679676,R0=10,NA,NA,NA,NA
768,2022/3/26,0.00884933,17,nanjing,0.012217571,R0=10,NA,NA,NA,NA
769,2022/3/27,0.014054012,18,nanjing,0.019427366,R0=10,NA,NA,NA,NA
770,2022/3/28,0.022308167,19,nanjing,0.030879037,R0=10,NA,NA,NA,NA
771,2022/3/29,0.035380899,20,nanjing,0.049060126,R0=10,NA,NA,NA,NA
772,2022/3/31,0.08858133,22,nanjing,0.123615482,R0=10,NA,NA,NA,NA
773,2022/4/1,0.13956036,23,nanjing,0.195926521,R0=10,NA,NA,NA,NA
774,2022/4/2,0.218755081,24,nanjing,0.309997366,R0=10,NA,NA,NA,NA
775,2022/4/4,0.522516549,26,nanjing,0.768616289,R0=10,NA,NA,NA,NA
776,2022/4/5,0.787867366,27,nanjing,1.199958224,R0=10,NA,NA,NA,NA
777,2022/4/7,1.631951116,29,nanjing,2.827084626,R0=10,NA,NA,NA,NA
778,2022/4/8,2.187800515,30,nanjing,4.221060946,R0=10,NA,NA,NA,NA
779,2022/4/9,2.749905113,31,nanjing,6.130936762,R0=10,NA,NA,NA,NA
780,2022/4/10,3.210813447,32,nanjing,8.599789576,R0=10,NA,NA,NA,NA
781,2022/4/11,3.472384905,33,nanjing,11.58014886,R0=10,NA,NA,NA,NA
782,2022/4/12,3.492665633,34,nanjing,14.92174803,R0=10,NA,NA,NA,NA
783,2022/4/13,3.298411636,35,nanjing,18.4042733,R0=10,NA,NA,NA,NA
784,2022/4/14,2.959238459,36,nanjing,21.79981194,R0=10,NA,NA,NA,NA
785,2022/4/15,2.551406214,37,nanjing,24.92863698,R0=10,NA,NA,NA,NA
786,2022/4/16,2.134944501,38,nanjing,27.68395932,R0=10,NA,NA,NA,NA
787,2022/4/17,1.747443771,39,nanjing,30.02713468,R0=10,NA,NA,NA,NA
